region_code,region_name,city_code,city_name,street_code,street_name,street_name_status,official_code
31,חיפה,4000,חיפה,9820,ק ח ב המשטרה,synonym of 216,216
31,חיפה,4000,חיפה,9821,ק ח ב משטרה,synonym of 216,216
31,חיפה,4000,חיפה,217,גורדוניה,official,217
31,חיפה,4000,חיפה,9822,רח 2564,synonym of 217,217
31,חיפה,4000,חיפה,218,הבשן,official,218
31,חיפה,4000,חיפה,9823,בשן,synonym of 218,218
31,חיפה,4000,חיפה,219,שטיין ליאון,official,219
31,חיפה,4000,חיפה,9824,שטיין לאון,synonym of 219,219
31,חיפה,4000,חיפה,9825,רח 652,synonym of 219,219
31,חיפה,4000,חיפה,9826,שטיין,synonym of 219,219
31,חיפה,4000,חיפה,9827,שטין,synonym of 219,219
31,חיפה,4000,חיפה,9828,ליאון שטיין,synonym of 219,219
31,חיפה,4000,חיפה,220,אהרונוביץ יוסף,official,220
31,חיפה,4000,חיפה,9829,אהרונוביץ י,synonym of 220,220
31,חיפה,4000,חיפה,9830,רח יט ק חיי,synonym of 220,220
31,חיפה,4000,חיפה,9831,רח יט ק חיים,synonym of 220,220
31,חיפה,4000,חיפה,9832,רח יט,synonym of 220,220
31,חיפה,4000,חיפה,9833,אהרונוביץ,synonym of 220,220
31,חיפה,4000,חיפה,221,רח 665,official,221
31,חיפה,4000,חיפה,222,"נתיב שד""ר",official,222
31,חיפה,4000,חיפה,9834,שדר נתיב,synonym of 222,222
31,חיפה,4000,חיפה,9835,נתיב שד,synonym of 222,222
31,חיפה,4000,חיפה,9836,שדרות נתיב,synonym of 222,222
31,חיפה,4000,חיפה,9837,נתיב שדרות,synonym of 222,222
31,חיפה,4000,חיפה,9838,שד נתיב,synonym of 222,222
31,חיפה,4000,חיפה,9839,נתיב שדר,synonym of 222,222
31,חיפה,4000,חיפה,9840,"שד""ר",synonym of 222,222
31,חיפה,4000,חיפה,223,הבונים החפשיים,official,223
31,חיפה,4000,חיפה,224,דרך העמקים,official,224
31,חיפה,4000,חיפה,9841,רח 2512,synonym of 224,224
31,חיפה,4000,חיפה,9842,העמקים,synonym of 224,224
31,חיפה,4000,חיפה,225,רבי יוחנן הסנדלר,official,225
31,חיפה,4000,חיפה,9843,רח 647,synonym of 225,225
31,חיפה,4000,חיפה,9844,יוחנן הסנדלר,synonym of 225,225
31,חיפה,4000,חיפה,226,מושלי יעקב,official,226
31,חיפה,4000,חיפה,9845,רח 650,synonym of 226,226
31,חיפה,4000,חיפה,9846,מושלי,synonym of 226,226
31,חיפה,4000,חיפה,9847,יעקב מושלי,synonym of 226,226
31,חיפה,4000,חיפה,227,התאנה,official,227
31,חיפה,4000,חיפה,9848,רח יב ק חיים,synonym of 227,227
31,חיפה,4000,חיפה,9849,תאנה,synonym of 227,227
31,חיפה,4000,חיפה,9850,רח יב,synonym of 227,227
31,חיפה,4000,חיפה,228,"שד מח""ל",official,228
31,חיפה,4000,חיפה,9851,ש זוגות צעי,synonym of 228,228
31,חיפה,4000,חיפה,9852,ש זוג צעירים,synonym of 228,228
31,חיפה,4000,חיפה,9853,ש זוג צעירי,synonym of 228,228
31,חיפה,4000,חיפה,9854,סולד שד,synonym of 228,228
31,חיפה,4000,חיפה,9855,יוספטל,synonym of 228,228
31,חיפה,4000,חיפה,9856,מחל,synonym of 228,228
31,חיפה,4000,חיפה,9857,מחל שד,synonym of 228,228
31,חיפה,4000,חיפה,9858,מחל שדרות,synonym of 228,228
31,חיפה,4000,חיפה,9859,סולד רוברט,synonym of 228,228
31,חיפה,4000,חיפה,9860,"מח""ל",synonym of 228,228
31,חיפה,4000,חיפה,9861,שדרות מחל,synonym of 228,228
31,חיפה,4000,חיפה,9862,שד מחל,synonym of 228,228
31,חיפה,4000,חיפה,9863,סלד רוברט,synonym of 228,228
31,חיפה,4000,חיפה,9864,רוברט סולד,synonym of 228,228
31,חיפה,4000,חיפה,229,פישמן עדה )מיימון(,official,229
31,חיפה,4000,חיפה,9865,פישמן,synonym of 229,229
31,חיפה,4000,חיפה,9866,עדה פישמן,synonym of 229,229
31,חיפה,4000,חיפה,9867,פישמן עדה,synonym of 229,229
31,חיפה,4000,חיפה,230,הקיטור,official,230
31,חיפה,4000,חיפה,231,חפצי בה,official,231
31,חיפה,4000,חיפה,9868,רח ס,synonym of 231,231
31,חיפה,4000,חיפה,9869,רח ס ק חיים,synonym of 231,231
31,חיפה,4000,חיפה,9870,חפציבה,synonym of 231,231
31,חיפה,4000,חיפה,232,התקומה,official,232
31,חיפה,4000,חיפה,9871,תקומה,synonym of 232,232
31,חיפה,4000,חיפה,233,הותיקים,official,233
31,חיפה,4000,חיפה,234,משמר העמק,official,234
31,חיפה,4000,חיפה,235,גולדפאדן אברהם,official,235
31,חיפה,4000,חיפה,9872,גולדפדן,synonym of 235,235
31,חיפה,4000,חיפה,9873,אברהם גולדפאדן,synonym of 235,235
31,חיפה,4000,חיפה,236,שיטרית בכור,official,236
31,חיפה,4000,חיפה,9874,שטרית,synonym of 236,236
31,חיפה,4000,חיפה,9875,שיטרית,synonym of 236,236
31,חיפה,4000,חיפה,9876,בכור שיטרית,synonym of 236,236
31,חיפה,4000,חיפה,237,שאר ישוב,official,237
31,חיפה,4000,חיפה,9877,רח נח,synonym of 237,237
31,חיפה,4000,חיפה,9878,רח נח ק חיים,synonym of 237,237
31,חיפה,4000,חיפה,238,ליויק,official,238
31,חיפה,4000,חיפה,9879,רח מד ק חיים,synonym of 238,238
31,חיפה,4000,חיפה,9880,רח מד,synonym of 238,238
31,חיפה,4000,חיפה,239,בית אלפא,official,239
31,חיפה,4000,חיפה,9881,רח סב ק חיים,synonym of 239,239
31,חיפה,4000,חיפה,9882,רח סב,synonym of 239,239
31,חיפה,4000,חיפה,240,מצובה,official,240
31,חיפה,4000,חיפה,241,מנגר איציק,official,241
31,חיפה,4000,חיפה,9883,איציק מנגר,synonym of 241,241
31,חיפה,4000,חיפה,9884,מאנגר,synonym of 241,241
31,חיפה,4000,חיפה,9885,רח מב ק חיים,synonym of 241,241
31,חיפה,4000,חיפה,9886,מנגר יצחק,synonym of 241,241
31,חיפה,4000,חיפה,9887,רח מב,synonym of 241,241
31,חיפה,4000,חיפה,9888,יצחק מנגר,synonym of 241,241
31,חיפה,4000,חיפה,9889,איציק מנגור,synonym of 241,241
31,חיפה,4000,חיפה,9890,מאנגר יצחק,synonym of 241,241
31,חיפה,4000,חיפה,242,האצטדיון,official,242
31,חיפה,4000,חיפה,243,ברדיצב אבא,official,243
31,חיפה,4000,חיפה,9891,אבא ברדיצב,synonym of 243,243
31,חיפה,4000,חיפה,244,רח 688,official,244
31,חיפה,4000,חיפה,245,טרומן,official,245
31,חיפה,4000,חיפה,246,הדגן,official,246
31,חיפה,4000,חיפה,247,סלמאן,official,247
31,חיפה,4000,חיפה,9892,סלמן דרך,synonym of 247,247
31,חיפה,4000,חיפה,9893,סלמן,synonym of 247,247
31,חיפה,4000,חיפה,9894,דרך סלמן,synonym of 247,247
31,חיפה,4000,חיפה,248,רח 689,official,248
31,חיפה,4000,חיפה,249,יגיע כפיים,official,249
31,חיפה,4000,חיפה,9895,רח 2535,synonym of 249,249
31,חיפה,4000,חיפה,250,גזאל,official,250
31,חיפה,4000,חיפה,9896,גזל דרך,synonym of 250,250
31,חיפה,4000,חיפה,9897,דרך גזל,synonym of 250,250
31,חיפה,4000,חיפה,251,"הרי""ף",official,251
31,חיפה,4000,חיפה,9898,הריף,synonym of 251,251
31,חיפה,4000,חיפה,252,בעל התניא,official,252
31,חיפה,4000,חיפה,9899,בעל התניה,synonym of 252,252
31,חיפה,4000,חיפה,9900,בעלי התניא,synonym of 252,252
31,חיפה,4000,חיפה,9901,"בעלי התני""א",synonym of 252,252
31,חיפה,4000,חיפה,253,לוי יצחק,official,253
31,חיפה,4000,חיפה,254,קול מבשר,official,254
31,חיפה,4000,חיפה,255,המולדת,official,255
31,חיפה,4000,חיפה,9902,מולדת,synonym of 255,255
31,חיפה,4000,חיפה,256,קדושי השואה,official,256
31,חיפה,4000,חיפה,257,שטרן יוסף,official,257
31,חיפה,4000,חיפה,9903,יוסף שטרן,synonym of 257,257
31,חיפה,4000,חיפה,9904,שטרן,synonym of 257,257
31,חיפה,4000,חיפה,258,ארץ הצבי,official,258
31,חיפה,4000,חיפה,259,וילבוש נחום,official,259
31,חיפה,4000,חיפה,9905,נחום וילבוש,synonym of 259,259
31,חיפה,4000,חיפה,9906,וולבוש,synonym of 259,259
31,חיפה,4000,חיפה,9907,וילבוש,synonym of 259,259
31,חיפה,4000,חיפה,260,משה חיים שפירא,official,260
31,חיפה,4000,חיפה,9908,משה שפירא,synonym of 260,260
31,חיפה,4000,חיפה,9909,שפירא משה,synonym of 260,260
31,חיפה,4000,חיפה,9910,שפירא משה חיים,synonym of 260,260
31,חיפה,4000,חיפה,9911,חיים שפירא,synonym of 260,260
31,חיפה,4000,חיפה,9912,משה ח שפירא,synonym of 260,260
31,חיפה,4000,חיפה,9913,שפירא חיים משה,synonym of 260,260
31,חיפה,4000,חיפה,261,העמלים,official,261
31,חיפה,4000,חיפה,262,צייטלין אהרון,official,262
31,חיפה,4000,חיפה,9914,ציטלין,synonym of 262,262
31,חיפה,4000,חיפה,9915,צייטלין,synonym of 262,262
31,חיפה,4000,חיפה,9916,צייטלין אהרן,synonym of 262,262
31,חיפה,4000,חיפה,9917,ציטלין אהרון,synonym of 262,262
31,חיפה,4000,חיפה,9918,אהרון ציטלין,synonym of 262,262
31,חיפה,4000,חיפה,9919,אהרן צייטלין,synonym of 262,262
31,חיפה,4000,חיפה,9920,אהרן ציטלין,synonym of 262,262
31,חיפה,4000,חיפה,263,יחיעם,official,263
31,חיפה,4000,חיפה,264,הים התיכון,official,264
31,חיפה,4000,חיפה,9921,ים התיכון,synonym of 264,264
31,חיפה,4000,חיפה,265,ברודסקי זאב,official,265
31,חיפה,4000,חיפה,9922,ברודצקי זאב,synonym of 265,265
31,חיפה,4000,חיפה,9923,זאב ברודצקי,synonym of 265,265
31,חיפה,4000,חיפה,9924,ברודצקי,synonym of 265,265
31,חיפה,4000,חיפה,266,בן יוסף שלמה,official,266
31,חיפה,4000,חיפה,9925,בן יוסף,synonym of 266,266
31,חיפה,4000,חיפה,267,הדף היומי,official,267
31,חיפה,4000,חיפה,268,הנפח,official,268
31,חיפה,4000,חיפה,9926,לחי,synonym of 268,268
31,חיפה,4000,חיפה,269,קצנשטיין אריה,official,269
31,חיפה,4000,חיפה,9927,כצנשטיין,synonym of 269,269
31,חיפה,4000,חיפה,9928,אריה כצנשטיין,synonym of 269,269
31,חיפה,4000,חיפה,9929,כצנשטיין אריה,synonym of 269,269
31,חיפה,4000,חיפה,9930,קצנשטיין,synonym of 269,269
31,חיפה,4000,חיפה,270,ברקת,official,270
31,חיפה,4000,חיפה,271,אדיסון,official,271
31,חיפה,4000,חיפה,272,לוין אריה הרב,official,272
31,חיפה,4000,חיפה,9931,משה קלמר,synonym of 272,272
31,חיפה,4000,חיפה,9932,קלמר,synonym of 272,272
31,חיפה,4000,חיפה,9933,קלמר משה,synonym of 272,272
31,חיפה,4000,חיפה,9934,לוין אריה,synonym of 272,272
31,חיפה,4000,חיפה,9935,הרב לוין,synonym of 272,272
31,חיפה,4000,חיפה,9936,לוין,synonym of 272,272
31,חיפה,4000,חיפה,9937,הרב לוין אריה,synonym of 272,272
31,חיפה,4000,חיפה,273,העתיד,official,273
31,חיפה,4000,חיפה,274,האשלג,official,274
31,חיפה,4000,חיפה,275,הדשנים,official,275
31,חיפה,4000,חיפה,9938,דשנים,synonym of 275,275
31,חיפה,4000,חיפה,276,הסולל,official,276
31,חיפה,4000,חיפה,277,המוסכים,official,277
31,חיפה,4000,חיפה,278,אורט,official,278
31,חיפה,4000,חיפה,279,הרץ היינריך,official,279
31,חיפה,4000,חיפה,9939,הינריך הרץ,synonym of 279,279
31,חיפה,4000,חיפה,9940,הרץ,synonym of 279,279
31,חיפה,4000,חיפה,9941,הרץ הינריך,synonym of 279,279
31,חיפה,4000,חיפה,9942,היינריך הרץ,synonym of 279,279
31,חיפה,4000,חיפה,280,ניוטון אייזיק,official,280
31,חיפה,4000,חיפה,9943,אייזיק ניוטון,synonym of 280,280
31,חיפה,4000,חיפה,9944,ניוטון,synonym of 280,280
31,חיפה,4000,חיפה,281,בל אלכסנדר גרהם,official,281
31,חיפה,4000,חיפה,9945,בל גרהם,synonym of 281,281
31,חיפה,4000,חיפה,9946,בל גרהם אלכסנדר,synonym of 281,281
31,חיפה,4000,חיפה,282,מרקוני גוליאלמו,official,282
31,חיפה,4000,חיפה,9947,גוליאלמו מרקוני,synonym of 282,282
31,חיפה,4000,חיפה,9948,מרקוני,synonym of 282,282
31,חיפה,4000,חיפה,283,ווט ג'יימס,official,283
31,חיפה,4000,חיפה,9949,ווט גיימס,synonym of 283,283
31,חיפה,4000,חיפה,9950,ווט,synonym of 283,283
31,חיפה,4000,חיפה,9951,ווט ג'ימס,synonym of 283,283
31,חיפה,4000,חיפה,9952,גיימס ווט,synonym of 283,283
31,חיפה,4000,חיפה,284,פרנץ לוי,official,284
31,חיפה,4000,חיפה,9953,לוי פרנץ,synonym of 284,284
31,חיפה,4000,חיפה,9954,פרנץ,synonym of 284,284
31,חיפה,4000,חיפה,285,הדייגים,official,285
31,חיפה,4000,חיפה,286,היוצק,official,286
31,חיפה,4000,חיפה,287,הפלס,official,287
31,חיפה,4000,חיפה,288,דרך דיין משה,official,288
31,חיפה,4000,חיפה,9955,ביס טכני חיל אויר,synonym of 288,288
31,חיפה,4000,חיפה,9956,משה דיין,synonym of 288,288
31,חיפה,4000,חיפה,9957,דרך משה דיין,synonym of 288,288
31,חיפה,4000,חיפה,9958,דיין משה,synonym of 288,288
31,חיפה,4000,חיפה,289,הסדנה,official,289
31,חיפה,4000,חיפה,290,סמ הירמוך,official,290
31,חיפה,4000,חיפה,291,נהריים,official,291
31,חיפה,4000,חיפה,292,הגביש,official,292
31,חיפה,4000,חיפה,293,המשביר,official,293
31,חיפה,4000,חיפה,294,החרמש,official,294
31,חיפה,4000,חיפה,9959,חרמש,synonym of 294,294
31,חיפה,4000,חיפה,295,בהרב יקותיאל,official,295
31,חיפה,4000,חיפה,9960,בהרב,synonym of 295,295
31,חיפה,4000,חיפה,296,החיטה,official,296
31,חיפה,4000,חיפה,297,רוזוב שמואל,official,297
31,חיפה,4000,חיפה,9961,רוזוב,synonym of 297,297
31,חיפה,4000,חיפה,9962,שמואל רוזוב,synonym of 297,297
31,חיפה,4000,חיפה,298,תרשיש,official,298
31,חיפה,4000,חיפה,299,רח 666,official,299
31,חיפה,4000,חיפה,300,בונה אליעזר,official,300
31,חיפה,4000,חיפה,9963,אליעזר בונה,synonym of 300,300
31,חיפה,4000,חיפה,9964,בונה,synonym of 300,300
31,חיפה,4000,חיפה,301,קבוץ גלויות,official,301
31,חיפה,4000,חיפה,9965,קיבוץ גלויות,synonym of 301,301
31,חיפה,4000,חיפה,302,אני מאמין,official,302
31,חיפה,4000,חיפה,303,הגבורים,official,303
31,חיפה,4000,חיפה,9966,סמ הגבורים,synonym of 303,303
31,חיפה,4000,חיפה,9967,שדרות הגבורים,synonym of 303,303
31,חיפה,4000,חיפה,9968,הגיבורים,synonym of 303,303
31,חיפה,4000,חיפה,9969,שד הגבורים,synonym of 303,303
31,חיפה,4000,חיפה,9970,הגבורים שד,synonym of 303,303
31,חיפה,4000,חיפה,9971,גיבורים,synonym of 303,303
31,חיפה,4000,חיפה,9972,הגבורים שדרות,synonym of 303,303
31,חיפה,4000,חיפה,304,השומר,official,304
31,חיפה,4000,חיפה,9973,דמון הכרמל,synonym of 304,304
31,חיפה,4000,חיפה,9974,השופטים שד,synonym of 304,304
31,חיפה,4000,חיפה,9975,השופטים שדרות,synonym of 304,304
31,חיפה,4000,חיפה,9976,שדרות השופטים,synonym of 304,304
31,חיפה,4000,חיפה,305,הירמוך,official,305
31,חיפה,4000,חיפה,9977,עין יעקב,synonym of 305,305
31,חיפה,4000,חיפה,9978,ירמוק,synonym of 305,305
31,חיפה,4000,חיפה,9979,הירמוק,synonym of 305,305
31,חיפה,4000,חיפה,9980,ירמוך,synonym of 305,305
31,חיפה,4000,חיפה,306,אבן גבירול,official,306
31,חיפה,4000,חיפה,9981,איבן גבירול,synonym of 306,306
31,חיפה,4000,חיפה,307,יהודה הלוי,official,307
31,חיפה,4000,חיפה,9982,סמ יהודה הלוי,synonym of 307,307
31,חיפה,4000,חיפה,9983,יהודה לוי,synonym of 307,307
31,חיפה,4000,חיפה,308,הקישון,official,308
31,חיפה,4000,חיפה,9984,קישון,synonym of 308,308
31,חיפה,4000,חיפה,309,חטיבת גולני,official,309
31,חיפה,4000,חיפה,310,פייצל,official,310
31,חיפה,4000,חיפה,9985,פידל ככר,synonym of 310,310
31,חיפה,4000,חיפה,9986,פייסל,synonym of 310,310
31,חיפה,4000,חיפה,9987,פיצר ככר,synonym of 310,310
31,חיפה,4000,חיפה,9988,פיצל,synonym of 310,310
31,חיפה,4000,חיפה,9989,פיצל ככר,synonym of 310,310
31,חיפה,4000,חיפה,9990,ככר פיצל,synonym of 310,310
31,חיפה,4000,חיפה,311,"ביל""ו",official,311
31,חיפה,4000,חיפה,9991,בילו,synonym of 311,311
31,חיפה,4000,חיפה,312,מרחביה,official,312
31,חיפה,4000,חיפה,313,בן עדיה שמואל,official,313
31,חיפה,4000,חיפה,9992,בן עדיה,synonym of 313,313
31,חיפה,4000,חיפה,314,"פלי""ם",official,314
31,חיפה,4000,חיפה,9993,הפלים,synonym of 314,314
31,חיפה,4000,חיפה,9994,שד הפלים,synonym of 314,314
31,חיפה,4000,חיפה,9995,הפלים שדרות,synonym of 314,314
31,חיפה,4000,חיפה,9996,פל ים,synonym of 314,314
31,חיפה,4000,חיפה,9997,"הפלי""ם",synonym of 314,314
31,חיפה,4000,חיפה,9998,שדרות הפלים,synonym of 314,314
31,חיפה,4000,חיפה,9999,הפלים שד,synonym of 314,314
31,חיפה,4000,חיפה,10000,"שד הפלי""ם",synonym of 314,314
